Date, Temperature,Relat_Humid,Wind_Speed ,Solar Radi,Surf_Out_ Temp
2017-01-11,-0.224920973,73.5,0.156055191,0,-1.768663288
2017-01-11,-1.158254307,75.33333333,0.104036794,0,-2.721803596
2017-01-11,-2.09158764,77.16666667,0.052018397,0,-3.690398554
2017-01-11,-3.024920973,79,0,0,-4.761486604
2017-01-11,-2.774920973,80,0.031211038,0,-4.230491935
2017-01-11,-2.524920973,81,0.062422076,0,-3.95768476
2017-01-11,-2.274920973,82,0.093633114,0,-3.676632493
2017-01-11,-2.024920973,83,0.124844153,0,-3.401507455
2017-01-11,-1.774920973,84,0.156055191,0,-3.129075639
2017-01-11,-1.524920973,85,0.187266229,0,-2.860057138
2017-01-11,-1.274920973,86,0.208073588,0,-2.592328431
2017-01-11,-1.024920973,87,0.228880946,0,-2.323647804
2017-01-11,-0.774920973,88,0.249688305,0,-2.056394421
2017-01-11,-0.524920973,89,0.270495664,0,-1.789240686
2017-01-11,-0.274920973,90,0.291303023,0,-1.522364508
2017-01-11,-0.024920973,91,0.312110381,0,-1.256182814
2017-01-12,-0.858254307,91.33333333,0.260091985,0,-2.223058411
2017-01-12,-1.69158764,91.66666667,0.208073588,0,-3.056094279
2017-01-12,-2.524920973,92,0.156055191,0,-3.916693149
2017-01-12,-3.358254307,92.33333333,0.104036794,0,-4.779873336
2017-01-12,-4.19158764,92.66666667,0.052018397,0,-5.657579658
2017-01-12,-5.024920973,93,0,0,-6.632913222
2017-01-12,-5.024920973,93,0,0,-6.455327078
2017-01-12,-5.024920973,93,0,0,-6.427973246
2017-01-12,-5.024920973,93,0,0,-6.38450482
2017-01-12,-5.024920973,93,0,0,-6.342489139
2017-01-12,-5.024920973,93,0,0,-6.300009188
2017-01-12,-5.024920973,93,0,0,-6.257262378
2017-01-12,-4.358254307,93.66666667,0.156055191,0,-5.308367448
2017-01-12,-3.69158764,94.33333333,0.312110381,0,-4.547747609
2017-01-12,-3.024920973,95,0.468165572,0,-3.795828181
2017-01-12,-2.358254307,95.66666667,0.624220763,0,-3.053297377
2017-01-12,-1.69158764,96.33333333,0.780275954,0,-2.316343605
2017-01-12,-1.024920973,97,0.936331144,0,-1.58322065
2017-01-12,-1.524920973,96.33333333,0.780275954,0,-2.194253161
2017-01-12,-2.024920973,95.66666667,0.624220763,0,-2.812155722
2017-01-12,-2.524920973,95,0.468165572,0,-3.317162236
2017-01-12,-3.024920973,94.33333333,0.312110381,0,-3.845630871
2017-01-12,-3.524920973,93.66666667,0.156055191,0,-4.378958483
2017-01-12,-4.024920973,93,0,0,-4.964205202
2017-01-12,-3.858254307,93,0.052018397,0,-4.673697675
2017-01-12,-3.69158764,93,0.104036794,0,-4.502011446
2017-01-12,-3.524920973,93,0.156055191,0,-4.32524281
2017-01-12,-3.358254307,93,0.208073588,0,-4.15113646
2017-01-12,-3.19158764,93,0.260091985,0,-3.978051209
2017-01-12,-3.024920973,93,0.312110381,0,-3.80581812
2017-01-12,-2.674920973,93.5,0.364128778,0,-3.437181512
2017-01-12,-2.324920973,94,0.416147175,0,-3.081447378
2017-01-12,-1.974920973,94.5,0.468165572,0,-2.725127373
2017-01-12,-1.624920973,95,0.520183969,0,-2.368983733
2017-01-12,-1.274920973,95.5,0.572202366,0,-2.013671108
2017-01-12,-0.924920973,96,0.624220763,0,-1.657747297
2017-01-12,-1.274920973,95.5,0.520183969,0,-2.074573107
2017-01-12,-1.624920973,95,0.416147175,0,-2.396447106
2017-01-12,-1.974920973,94.5,0.312110381,0,-2.789883172
2017-01-12,-2.324920973,94,0.208073588,0,-3.150899387
2017-01-12,-2.674920973,93.5,0.104036794,0,-3.526077611
2017-01-12,-3.024920973,93,0,0,-3.940083163
2017-01-12,-3.024920973,93,0,0,-3.889734761
2017-01-12,-3.024920973,93,0,0,-3.851433862
2017-01-12,-3.024920973,93,0,0,-3.882188102
2017-01-12,-3.024920973,93,0,0,-3.873816873
2017-01-12,-3.024920973,93,0,5.108747865,-2.926587396
2017-01-12,-3.024920973,93,0,6.41794425,-2.655576143
2017-01-12,-2.624920973,92.83333333,0.052018397,7.775763481,-1.993405753
2017-01-12,-2.224920973,92.66666667,0.104036794,9.456156293,-1.398869721
2017-01-12,-1.824920973,92.5,0.156055191,10.67339912,-0.856716236
2017-01-12,-1.424920973,92.33333333,0.208073588,18.56119942,0.715981642
2017-01-12,-1.024920973,92.16666667,0.260091985,26.39258409,1.995510985
2017-01-12,-0.624920973,92,0.312110381,34.31339852,3.281969717
2017-01-12,-0.524920973,91,0.260091985,42.30710308,4.334168608
2017-01-12,-0.424920973,90,0.208073588,50.62201359,5.469580878
2017-01-12,-0.324920973,89,0.156055191,58.76887465,6.590616262
2017-01-12,-0.224920973,88,0.104036794,63.92612782,7.365928023
2017-01-12,-0.124920973,87,0.052018397,69.13728482,8.280493302
2017-01-12,-0.024920973,86,0,74.40507806,9.640943553
2017-01-12,0.141745693,85.16666667,0,79.73234633,10.3076814
2017-01-12,0.30841236,84.33333333,0,85.1221902,11.10375025
2017-01-12,0.475079027,83.5,0,90.5781119,11.86885318
2017-01-12,0.641745693,82.66666667,0,95.1087298,12.50760795
2017-01-12,0.80841236,81.83333333,0,99.72372785,13.17740672
2017-01-12,0.975079027,81,0,104.4210735,13.8453424
2017-01-12,1.425079027,79.16666667,0.052018397,109.2004041,14.34983927
2017-01-12,1.875079027,77.33333333,0.104036794,114.0629619,15.15488789
2017-01-12,2.325079027,75.5,0.156055191,119.0116295,15.94647166
2017-01-12,2.775079027,73.66666667,0.208073588,134.5649464,18.01852574
2017-01-12,3.225079027,71.83333333,0.260091985,150.3733555,19.82353372
2017-01-12,3.675079027,70,0.312110381,166.4113355,21.66356282
2017-01-12,3.725079027,66.66666667,0.416147175,182.6558479,22.86695011
2017-01-12,3.775079027,63.33333333,0.520183969,216.6135675,26.074573
2017-01-12,3.825079027,60,0.624220763,233.2365419,26.93639167
2017-01-12,3.875079027,56.66666667,0.728257557,246.6122193,27.9344388
2017-01-12,3.925079027,53.33333333,0.832294351,259.962135,28.89009435
2017-01-12,3.975079027,50,0.936331144,273.2141838,27.09311128
2017-01-12,4.241745693,48.83333333,0.977945862,286.2996716,28.71171031
2017-01-12,4.50841236,47.66666667,1.01956058,316.9715585,31.25049145
2017-01-12,4.775079027,46.5,1.061175297,329.349443,31.97126233
2017-01-12,5.041745693,45.33333333,1.102790015,327.2669005,31.79067638
2017-01-12,5.30841236,44.16666667,1.144404732,324.9339946,31.75891405
2017-01-12,5.575079027,43,1.18601945,322.3426382,31.68168384
2017-01-12,5.741745693,42.66666667,1.040367938,319.4865629,31.98614226
2017-01-12,5.90841236,42.33333333,0.894716427,316.3614498,32.2282072
2017-01-12,6.075079027,42,0.749064916,312.9651447,35.27279167
2017-01-12,6.241745693,41.66666667,0.603413404,303.8866528,34.1658495
2017-01-12,6.40841236,41.33333333,0.457761893,294.6457247,33.98263401
2017-01-12,6.575079027,41,0.312110381,285.2548879,33.62898684
2017-01-12,6.475079027,42.83333333,0.634624442,275.7282578,31.88191635
2017-01-12,6.375079027,44.66666667,0.957138503,266.0819685,30.63465075
2017-01-12,6.275079027,46.5,1.279652564,256.3348644,29.38990412
2017-01-12,6.175079027,48.33333333,1.602166625,231.1442451,26.73579622
2017-01-12,6.075079027,50.16666667,1.924680686,206.6603166,24.43602512
2017-01-12,5.975079027,52,2.247194747,182.8865922,19.69688601
2017-01-12,5.80841236,52.5,2.091139556,160.0011675,20.55419702
2017-01-12,5.641745693,53,1.935084365,138.0221389,18.10021992
2017-01-12,5.475079027,53.5,1.779029175,117.0261283,16.16803501
2017-01-12,5.30841236,54,1.622973984,104.7306833,15.01657542
2017-01-12,5.141745693,54.5,1.466918793,93.11164183,13.79614293
2017-01-12,4.975079027,55,1.310863602,82.47166132,12.6566018
2017-01-12,4.841745693,53.16666667,1.144404732,65.05126133,10.67277417
2017-01-12,4.70841236,51.33333333,0.977945862,47.63928047,8.683429381
2017-01-12,4.575079027,49.5,0.811486992,33.54042002,6.657484474
2017-01-12,4.441745693,47.66666667,0.645028122,0,2.598460364
2017-01-12,4.30841236,45.83333333,0.478569252,0,2.377375623
2017-01-12,4.175079027,44,0.312110381,0,2.129075843
2017-01-12,3.475079027,49,0.260091985,0,1.373091626
2017-01-12,2.775079027,54,0.208073588,0,0.682157365
2017-01-12,2.075079027,59,0.156055191,0,-0.025541549
2017-01-12,1.375079027,64,0.104036794,0,-0.741088744
2017-01-12,0.675079027,69,0.052018397,0,-1.476020415
2017-01-12,-0.024920973,74,0,0,-2.336463657
2017-01-12,-0.19158764,74,0,0,-2.421932933
2017-01-12,-0.358254307,74,0,0,-2.611156539
2017-01-12,-0.524920973,74,0,0,-2.787947424
2017-01-12,-0.69158764,74,0,0,-2.966736613
2017-01-12,-0.858254307,74,0,0,-3.142342089
2017-01-12,-1.024920973,74,0,0,-3.319617856
2017-01-12,-0.59158764,74.16666667,0.156055191,0,-2.51750292
2017-01-12,-0.158254307,74.33333333,0.312110381,0,-2.014565277
2017-01-12,0.275079027,74.5,0.468165572,0,-1.521068957
2017-01-12,0.70841236,74.66666667,0.624220763,0,-1.042164123
2017-01-12,1.141745693,74.83333333,0.780275954,0,-0.571445173
2017-01-12,1.575079027,75,0.936331144,0,-0.10658014
2017-01-12,0.80841236,76.83333333,0.832294351,0,-0.978796418
2017-01-12,0.041745693,78.66666667,0.728257557,0,-2.012913183
2017-01-12,-0.724920973,80.5,0.624220763,0,-2.72560073
2017-01-12,-1.49158764,82.33333333,0.520183969,0,-3.484643349
2017-01-12,-2.258254307,84.16666667,0.416147175,0,-4.239953945
2017-01-12,-3.024920973,86,0.312110381,0,-4.999530975
2017-01-12,-3.19158764,86,0.260091985,0,-5.093586845
2017-01-12,-3.358254307,86,0.208073588,0,-5.259434223
2017-01-12,-3.524920973,86,0.156055191,0,-5.427283047
2017-01-12,-3.69158764,86,0.104036794,0,-5.59693699
2017-01-12,-3.858254307,86,0.052018397,0,-5.776586504
2017-01-12,-4.024920973,86,0,0,-6.011795629
2017-01-12,-3.424920973,86.16666667,0.052018397,0,-5.152412888
2017-01-12,-2.824920973,86.33333333,0.104036794,0,-4.504900818
2017-01-12,-2.224920973,86.5,0.156055191,0,-3.857774057
2017-01-12,-1.624920973,86.66666667,0.208073588,0,-3.21881824
2017-01-12,-1.024920973,86.83333333,0.260091985,0,-2.584356757
2017-01-12,-0.424920973,87,0.312110381,0,-1.953311805
2017-01-13,-1.024920973,86.83333333,0.260091985,0,-2.661723116
2017-01-13,-1.624920973,86.66666667,0.208073588,0,-3.250830096
2017-01-13,-2.224920973,86.5,0.156055191,0,-3.859802123
2017-01-13,-2.824920973,86.33333333,0.104036794,0,-4.473815749
2017-01-13,-3.424920973,86.16666667,0.052018397,0,-5.103002841
2017-01-13,-4.024920973,86,0,0,-5.837060517
2017-01-13,-3.858254307,86,0,0,-5.535375971
2017-01-13,-3.69158764,86,0,0,-5.355959582
2017-01-13,-3.524920973,86,0,0,-5.163588121
2017-01-13,-3.358254307,86,0,0,-4.972350757
2017-01-13,-3.19158764,86,0,0,-4.780742606
2017-01-13,-3.024920973,86,0,0,-4.588917899
2017-01-13,-2.574920973,86.16666667,0.052018397,0,-4.000100582
2017-01-13,-2.124920973,86.33333333,0.104036794,0,-3.490861153
2017-01-13,-1.674920973,86.5,0.156055191,0,-2.982241154
2017-01-13,-1.224920973,86.66666667,0.208073588,0,-2.477179009
2017-01-13,-0.774920973,86.83333333,0.260091985,0,-1.973976156
2017-01-13,-0.324920973,87,0.312110381,0,-1.472042052
2017-01-13,-0.774920973,86.83333333,0.260091985,0,-2.013982907
2017-01-13,-1.224920973,86.66666667,0.208073588,0,-2.461207168
2017-01-13,-1.674920973,86.5,0.156055191,0,-2.922698031
2017-01-13,-2.124920973,86.33333333,0.104036794,0,-3.385641855
2017-01-13,-2.574920973,86.16666667,0.052018397,0,-3.854855443
2017-01-13,-3.024920973,86,0,0,-4.363980191
2017-01-13,-3.024920973,86,0,0,-4.307626249
2017-01-13,-3.024920973,86,0,0,-4.315045421
2017-01-13,-3.024920973,86,0,0,-4.315801661
2017-01-13,-3.024920973,86,0,0,-4.317308614
2017-01-13,-3.024920973,86,0,0,-4.318701204
2017-01-13,-3.024920973,86,0,0,-4.320094727
2017-01-13,-2.59158764,86.16666667,0.156055191,0,-3.752570186
2017-01-13,-2.158254307,86.33333333,0.312110381,0,-3.2956107
2017-01-13,-1.724920973,86.5,0.468165572,0,-2.840074329
2017-01-13,-1.29158764,86.66666667,0.624220763,0,-2.389071496
2017-01-13,-0.858254307,86.83333333,0.780275954,0,-1.941940662
2017-01-13,-0.424920973,87,0.936331144,0,-1.495478028
2017-01-13,-0.858254307,88,0.780275954,0,-2.007928299
2017-01-13,-1.29158764,89,0.624220763,0,-2.420872741
2017-01-13,-1.724920973,90,0.468165572,0,-2.885506741
2017-01-13,-2.158254307,91,0.312110381,0,-3.331717711
2017-01-13,-2.59158764,92,0.156055191,0,-3.793145043
2017-01-13,-3.024920973,93,0,0,-4.320507646
2017-01-13,-3.024920973,93,0,0,-4.254395141
2017-01-13,-3.024920973,93,0,0,-4.219951961
2017-01-13,-3.024920973,93,0,0,-4.250533799
2017-01-13,-3.024920973,93,0,0,-4.242473417
2017-01-13,-3.024920973,93,0,6.00062911,-3.157467508
2017-01-13,-3.024920973,93,0,7.538351911,-2.879066209
2017-01-13,-2.558254307,92.16666667,0,9.067524768,-2.020330587
2017-01-13,-2.09158764,91.33333333,0,10.71882304,-1.126872667
2017-01-13,-1.624920973,90.5,0,12.53319474,-0.352491133
2017-01-13,-1.158254307,89.66666667,0,28.86524087,3.098982901
2017-01-13,-0.69158764,88.83333333,0,46.06350759,5.66412262
2017-01-13,-0.224920973,88,0,73.05798381,9.774752305
2017-01-13,-0.19158764,86.66666667,0,92.0027007,11.51754832
2017-01-13,-0.158254307,85.33333333,0,111.5707036,13.69611236
2017-01-13,-0.124920973,84,0,131.2829528,15.74894706
2017-01-13,-0.09158764,82.66666667,0,150.8783623,17.73631496
2017-01-13,-0.058254307,81.33333333,0,171.2063503,19.76410302
2017-01-13,-0.024920973,80,0,192.2042269,21.80068412
2017-01-13,0.30841236,79,0.052018397,227.8236526,24.27253419
2017-01-13,0.641745693,78,0.104036794,250.4698467,25.86504148
2017-01-13,0.975079027,77,0.156055191,273.5720206,27.75598287
2017-01-13,1.30841236,76,0.208073588,284.8109481,28.37084107
2017-01-13,1.641745693,75,0.260091985,296.1172044,29.31176236
2017-01-13,1.975079027,74,0.312110381,307.4526924,30.19707216
2017-01-13,2.125079027,71.83333333,0.416147175,318.7816895,30.65086724
2017-01-13,2.275079027,69.66666667,0.520183969,330.0703509,31.24330511
2017-01-13,2.425079027,67.5,0.624220763,341.2864053,31.83092527
2017-01-13,2.575079027,65.33333333,0.728257557,356.0425129,32.75462607
2017-01-13,2.725079027,63.16666667,0.832294351,370.8250037,33.61431318
2017-01-13,2.875079027,61,0.936331144,385.5600886,38.0931747
2017-01-13,3.225079027,60,0.884312748,418.3081331,40.52537295
2017-01-13,3.575079027,59,0.832294351,433.1380655,38.17718116
2017-01-13,3.925079027,58,0.780275954,447.6072149,40.46891153
2017-01-13,4.275079027,57,0.728257557,441.7561458,40.04278038
2017-01-13,4.625079027,56,0.67623916,435.4694386,40.18471671
2017-01-13,4.975079027,55,0.624220763,428.7711459,40.17043694
2017-01-13,4.975079027,56.66666667,0.84269803,421.685103,38.66128337
2017-01-13,4.975079027,58.33333333,1.061175297,414.2346587,37.59466056
2017-01-13,4.975079027,60,1.279652564,389.2912228,35.1213687
2017-01-13,4.975079027,61.66666667,1.498129831,409.422329,36.6582488
2017-01-13,4.975079027,63.33333333,1.716607098,411.8088567,36.03291016
2017-01-13,4.975079027,65,1.935084365,413.5799306,35.81224984
2017-01-13,5.025079027,61.33333333,1.768625495,414.7137501,36.34091312
2017-01-13,5.075079027,57.66666667,1.602166625,415.1889472,41.20681704
2017-01-13,5.125079027,54,1.435707755,414.9848242,40.33645041
2017-01-13,5.175079027,50.33333333,1.269248885,396.0533305,39.13583713
2017-01-13,5.225079027,46.66666667,1.102790015,377.1329614,37.99156254
2017-01-13,5.275079027,43,0.936331144,358.278004,36.82549686
2017-01-13,5.225079027,45,1.154808412,339.5411338,34.90758543
2017-01-13,5.175079027,47,1.373285679,320.9729216,33.20723899
2017-01-13,5.125079027,49,1.591762946,302.6210339,31.50789982
2017-01-13,5.075079027,51,1.810240213,280.9456135,29.51948125
2017-01-13,5.025079027,53,2.02871748,259.6360422,24.42779105
2017-01-13,4.975079027,55,2.247194747,238.7479797,23.09728864
2017-01-13,4.80841236,54.83333333,2.351231541,218.7089667,21.33461271
2017-01-13,4.641745693,54.66666667,2.455268334,198.9134168,22.5032052
2017-01-13,4.475079027,54.5,2.559305128,179.7524022,20.19474715
2017-01-13,4.30841236,54.33333333,2.663341922,160.3600965,18.40357485
2017-01-13,4.141745693,54.16666667,2.767378716,141.8578714,16.5917341
2017-01-13,3.975079027,54,2.87141551,124.5325976,14.87007618
2017-01-13,3.775079027,54.83333333,2.819397113,100.3131801,12.40697863
2017-01-13,3.575079027,55.66666667,2.767378716,75.55767674,9.89069081
2017-01-13,3.375079027,56.5,2.715360319,53.13057354,7.492647852
2017-01-13,3.175079027,57.33333333,2.663341922,0,1.366698291
2017-01-13,2.975079027,58.16666667,2.611323525,0,1.102658976
2017-01-13,2.775079027,59,2.559305128,0,0.907978536
2017-01-13,2.30841236,59,2.403249938,0,0.398656972
2017-01-13,1.841745693,59,2.247194747,0,-0.072596325
2017-01-13,1.375079027,59,2.091139556,0,-0.548816268
2017-01-13,0.90841236,59,1.935084365,0,-1.025036631
2017-01-13,0.441745693,59,1.779029175,0,-1.503050536
2017-01-13,-0.024920973,59,1.622973984,0,-1.982767939
2017-01-13,-0.358254307,61.5,1.622973984,0,-2.282042343
2017-01-13,-0.69158764,64,1.622973984,0,-2.599629036
2017-01-13,-1.024920973,66.5,1.622973984,0,-2.915377019
2017-01-13,-1.358254307,69,1.622973984,0,-3.231203791
2017-01-13,-1.69158764,71.5,1.622973984,0,-3.546896789
2017-01-13,-2.024920973,74,1.622973984,0,-3.862503777
2017-01-13,-1.758254307,72.33333333,1.456515114,0,-3.58457204
2017-01-13,-1.49158764,70.66666667,1.290056244,0,-3.355548478
2017-01-13,-1.224920973,69,1.123597373,0,-3.12750899
2017-01-13,-0.958254307,67.33333333,0.957138503,0,-2.901947803
2017-01-13,-0.69158764,65.66666667,0.790679633,0,-2.679590138
2017-01-13,-0.424920973,64,0.624220763,0,-2.461718371
2017-01-13,-0.69158764,63.83333333,0.520183969,0,-2.823967619
2017-01-13,-0.958254307,63.66666667,0.416147175,0,-3.129864949
2017-01-13,-1.224920973,63.5,0.312110381,0,-3.448401417
2017-01-13,-1.49158764,63.33333333,0.208073588,0,-3.773657228
2017-01-13,-1.758254307,63.16666667,0.104036794,0,-4.112238688
2017-01-13,-2.024920973,63,0,0,-4.553683179
2017-01-13,-2.058254307,64.16666667,0,0,-4.557507808
2017-01-13,-2.09158764,65.33333333,0,0,-4.59697852
2017-01-13,-2.124920973,66.5,0,0,-4.652184672
2017-01-13,-2.158254307,67.66666667,0,0,-4.697988748
2017-01-13,-2.19158764,68.83333333,0,0,-4.750170985
2017-01-13,-2.224920973,70,0,0,-4.801563946
2017-01-13,-2.258254307,71.33333333,0,0,-4.861180298
2017-01-13,-2.29158764,72.66666667,0,0,-4.919915908
2017-01-13,-2.324920973,74,0,0,-4.979243885
2017-01-13,-2.358254307,75.33333333,0,0,-5.038117095
2017-01-13,-2.39158764,76.66666667,0,0,-5.097091948
2017-01-13,-2.424920973,78,0,0,-5.156020367
2017-01-14,-3.19158764,78.16666667,0,0,-5.932020353
2017-01-14,-3.958254307,78.33333333,0,0,-6.60716996
2017-01-14,-4.724920973,78.5,0,0,-7.299080175
2017-01-14,-5.49158764,78.66666667,0,0,-7.98644373
2017-01-14,-6.258254307,78.83333333,0,0,-8.673830572
2017-01-14,-7.024920973,79,0,0,-9.360962062
2017-01-14,-7.024920973,80.16666667,0,0,-9.217531582
2017-01-14,-7.024920973,81.33333333,0,0,-9.180977942
2017-01-14,-7.024920973,82.5,0,0,-9.130968589
2017-01-14,-7.024920973,83.66666667,0,0,-9.08223689
2017-01-14,-7.024920973,84.83333333,0,0,-9.032978501
2017-01-14,-7.024920973,86,0,0,-8.983398496
2017-01-14,-6.258254307,84.66666667,0.104036794,0,-7.868419798
2017-01-14,-5.49158764,83.33333333,0.208073588,0,-7.003226823
2017-01-14,-4.724920973,82,0.312110381,0,-6.143671973
2017-01-14,-3.958254307,80.66666667,0.416147175,0,-5.295790946
2017-01-14,-3.19158764,79.33333333,0.520183969,0,-4.454427218
2017-01-14,-2.424920973,78,0.624220763,0,-3.617531415
2017-01-14,-2.54158764,78.5,0.520183969,0,-3.875590784
2017-01-14,-2.658254307,79,0.416147175,0,-4.064856493
2017-01-14,-2.774920973,79.5,0.312110381,0,-4.269781237
2017-01-14,-2.89158764,80,0.208073588,0,-4.487473514
2017-01-14,-3.008254307,80.5,0.104036794,0,-4.731442024
2017-01-14,-3.124920973,81,0,0,-5.139729892
2017-01-14,-3.074920973,81.16666667,0,0,-5.068897661
2017-01-14,-3.024920973,81.33333333,0,0,-5.055023475
2017-01-14,-2.974920973,81.5,0,0,-5.034555449
2017-01-14,-2.924920973,81.66666667,0,0,-5.014840174
2017-01-14,-2.874920973,81.83333333,0,0,-4.994926155
2017-01-14,-2.824920973,82,0,0,-4.974944685
2017-01-14,-3.124920973,82.83333333,0,0,-5.317612449
2017-01-14,-3.424920973,83.66666667,0,0,-5.61712384
2017-01-14,-3.724920973,84.5,0,0,-5.921508569
2017-01-14,-4.024920973,85.33333333,0,0,-6.225423182
2017-01-14,-4.324920973,86.16666667,0,0,-6.528573142
2017-01-14,-4.624920973,87,0,0,-6.833865408
2017-01-14,-4.74158764,87.83333333,0,0,-6.940051
2017-01-14,-4.858254307,88.66666667,0,0,-7.049626368
2017-01-14,-4.974920973,89.5,0,0,-7.199985064
2017-01-14,-5.09158764,90.33333333,0,0,-7.32554966
2017-01-14,-5.208254307,91.16666667,0,0,-7.456930901
2017-01-14,-5.324920973,92,0,0,-7.587493698
2017-01-14,-5.358254307,92.16666667,0,0,-7.638388596
2017-01-14,-5.39158764,92.33333333,0,0,-7.654313512
2017-01-14,-5.424920973,92.5,0,0,-7.746095332
2017-01-14,-5.458254307,92.66666667,0,0,-7.795988293
2017-01-14,-5.49158764,92.83333333,0,61.44553595,2.960584485
2017-01-14,-5.524920973,93,0,91.40942785,5.602714235
2017-01-14,-5.374920973,92,0,118.1078802,8.935781463
2017-01-14,-5.224920973,91,0,141.3741441,11.45849333
2017-01-14,-5.074920973,90,0,160.5973725,13.5048193
2017-01-14,-4.924920973,89,0,183.3379612,16.05436814
2017-01-14,-4.774920973,88,0,207.3086735,18.54779617
2017-01-14,-4.624920973,87,0,232.351284,21.09835815
2017-01-14,-4.424920973,83.5,0,258.353499,23.72688776
2017-01-14,-4.224920973,80,0,284.9700726,26.32204643
2017-01-14,-4.024920973,76.5,0,312.6519767,28.9667954
2017-01-14,-3.824920973,73,0,332.2675808,30.62455368
2017-01-14,-3.624920973,69.5,0,352.1666013,32.54974197
2017-01-14,-3.424920973,66,0,372.2952066,34.37257724
2017-01-14,-3.124920973,63.16666667,0.270495664,392.5978114,31.56877932
2017-01-14,-2.824920973,60.33333333,0.540991328,413.0176039,32.67762546
2017-01-14,-2.524920973,57.5,0.811486992,438.9445171,33.72407533
2017-01-14,-2.224920973,54.66666667,1.081982656,453.031388,33.92899046
2017-01-14,-1.924920973,51.83333333,1.35247832,466.7632348,34.41007933
2017-01-14,-1.624920973,49,1.622973984,480.1233282,34.87893053
2017-01-14,-1.324920973,47.33333333,1.570955587,493.089521,36.26919984
2017-01-14,-1.024920973,45.66666667,1.51893719,505.6357456,37.43048956
2017-01-14,-0.724920973,44,1.466918793,517.7330402,38.60671298
2017-01-14,-0.424920973,42.33333333,1.414900396,524.5290435,39.35899913
2017-01-14,-0.124920973,40.66666667,1.362881999,530.7469379,40.16244775
2017-01-14,0.175079027,39,1.310863602,536.3776249,46.08956448
2017-01-14,0.641745693,40.16666667,1.248441526,541.4104772,45.54835239
2017-01-14,1.10841236,41.33333333,1.18601945,545.8337118,46.70633026
2017-01-14,1.575079027,42.5,1.123597373,549.6346239,47.36033645
2017-01-14,2.041745693,43.66666667,1.061175297,548.4809189,47.71973424
2017-01-14,2.50841236,44.83333333,0.998753221,546.6883307,48.10532573
2017-01-14,2.975079027,46,0.936331144,544.2637239,44.11468702
2017-01-14,2.975079027,46,0.998753221,541.2132017,49.10361891
2017-01-14,2.975079027,46,1.061175297,537.5420113,47.28386819
2017-01-14,2.975079027,46,1.123597373,533.2543314,47.24164466
2017-01-14,2.975079027,46,1.18601945,523.7397671,46.28556176
2017-01-14,2.975079027,46,1.248441526,513.7006091,45.52198479
2017-01-14,2.975079027,46,1.310863602,503.1614087,44.66687856
2017-01-14,3.05841236,46,1.310863602,492.1447677,43.99741958
2017-01-14,3.141745693,46,1.310863602,480.6706818,43.23562781
2017-01-14,3.225079027,46,1.310863602,468.7555942,42.45135284
2017-01-14,3.30841236,46,1.310863602,450.7386728,41.12233962
2017-01-14,3.391745693,46,1.310863602,432.5194172,39.88938372
2017-01-14,3.475079027,46,1.310863602,408.870461,38.1252068
2017-01-14,3.55841236,45,1.362881999,390.9454736,36.88665952
2017-01-14,3.641745693,44,1.414900396,373.0602771,35.52144377
2017-01-14,3.725079027,43,1.466918793,355.2623463,34.180436
2017-01-14,3.80841236,42,1.51893719,329.084929,32.04399024
2017-01-14,3.891745693,41,1.570955587,303.4547386,30.08920075
2017-01-14,3.975079027,40,1.622973984,278.4458981,28.1245275
2017-01-14,3.80841236,41,1.570955587,254.4381109,26.08031886
2017-01-14,3.641745693,42,1.51893719,230.9734947,24.04911588
2017-01-14,3.475079027,43,1.466918793,208.3986558,22.04656905
2017-01-14,3.30841236,44,1.414900396,185.9236941,19.98969891
2017-01-14,3.141745693,45,1.362881999,164.5237719,17.98919642
2017-01-14,2.975079027,46,1.310863602,144.4901651,16.05876756
2017-01-14,2.741745693,41.5,1.310863602,118.9823613,13.26190021
2017-01-14,2.50841236,37,1.310863602,86.84070472,9.735163052
2017-01-14,2.275079027,32.5,1.310863602,64.50991291,7.209009747
2017-01-14,2.041745693,28,1.310863602,0,-0.81220981
2017-01-14,1.80841236,23.5,1.310863602,0,-1.187139657
2017-01-14,1.575079027,19,1.310863602,0,-1.490860707
2017-01-14,1.375079027,19.66666667,1.238037847,0,-1.672097628
2017-01-14,1.175079027,20.33333333,1.165212091,0,-1.853683997
2017-01-14,0.975079027,21,1.092386335,0,-2.048943612
2017-01-14,0.775079027,21.66666667,1.01956058,0,-2.240088125
2017-01-14,0.575079027,22.33333333,0.946734824,0,-2.431880899
2017-01-14,0.375079027,23,0.873909068,0,-2.626350541
2017-01-14,0.15841236,23.83333333,0.801083313,0,-2.844142241
2017-01-14,-0.058254307,24.66666667,0.728257557,0,-3.059853784
2017-01-14,-0.274920973,25.5,0.655431801,0,-3.277385726
2017-01-14,-0.49158764,26.33333333,0.582606045,0,-3.494878338
2017-01-14,-0.708254307,27.16666667,0.50978029,0,-3.714477134
2017-01-14,-0.924920973,28,0.436954534,0,-3.93592868
2017-01-14,-1.124920973,29.16666667,0.364128778,0,-4.137321995
2017-01-14,-1.324920973,30.33333333,0.291303023,0,-4.344593002
2017-01-14,-1.524920973,31.5,0.218477267,0,-4.555735129
2017-01-14,-1.724920973,32.66666667,0.145651511,0,-4.775686236
2017-01-14,-1.924920973,33.83333333,0.072825756,0,-5.01053708
